LOC;YEAR;TRIAL;SEQ;PLOT;DESIGN;GENERATION;DNAID;REP;BLOC;FL;PH;YLD;ZN;Experimental_Group
PAL;2018;PA18B;1171;GSCT18B1171;PCT27:0:0:3>2176-M-M;S03;2176;3;H;85;133.4;242.5169767;15.7;PCT27
PAL;2018;PA18B;1172;GSCT18B1172;PCT27:0:0:3>1387-M-M;S03;1387;3;H;83;125;395.4796512;15.05;PCT27
PAL;2018;PA18B;1173;GSCT18B1173;PCT27:0:0:3>2465-M-M;S03;2465;3;H;82;130;234.4894186;16.5;PCT27
PAL;2018;PA18B;1174;GSCT18B1174;PCT27:0:0:3>1803-M-M;S03;1803;3;H;77;115.2;377.374186;13.95;PCT27
PAL;2018;PA18B;1175;GSCT18B1175;PCT27:0:0:3>1183-M;S02;1183;3;H;82;121.8;185.1744186;15.9;TC
PAL;2018;PA18B;1176;GSCT18B1176;PCT27:0:0:3>1483-M-M;S03;1483;3;H;79;114;330.3036047;11.1;PCT27
PAL;2018;PA18B;1177;GSCT18B1177;PCT27:0:0:3>2567-M-M;S03;2567;3;H;79;131.8;371.3190698;12.5;PCT27
PAL;2018;PA18B;1178;GSCT18B1178;IR64;LINE;IR64;3;H;87;91;363.2723256;13.9;SC
PAL;2018;PA18B;1179;GSCT18B1179;PCT27:0:0:3>2019-M-M;S03;2019;3;H;85;106;325.4947674;11.95;PCT27
PAL;2018;PA18B;1180;GSCT18B1180;PCT27:0:0:3>2119-M-M;S03;2119;3;H;82;109.8;114.6139535;15.25;PCT27
PAL;2018;PA18B;1181;GSCT18B1181;PCT27:0:0:3>1683-M;S02;1683;3;H;84;115;387.2389535;15.1;TC
PAL;2018;PA18B;1182;GSCT18B1182;PCT27:0:0:3>1717-M-M;S03;1717;3;H;87;129.2;333.2113953;15.7;PCT27
PAL;2018;PA18B;1183;GSCT18B1183;PCT27:0:0:3>1305-M-M;S03;1305;3;H;87;116;259.8367442;12.9;PCT27
PAL;2018;PA18B;1184;GSCT18B1184;PCT27:0:0:3>1087-M-M;S03;1087;3;H;85;129.4;566.9246512;18;TC
PAL;2018;PA18B;1185;GSCT18B1185;PCT27:0:0:3>2420-M-M;S03;2420;3;H;81;117;197.8976744;13.6;PCT27
PAL;2018;PA18B;1186;GSCT18B1186;PCT27:0:0:3>1228-M;S02;1228;3;H;85;119.8;178.1488372;14.2;TC
PAL;2018;PA18B;1187;GSCT18B1187;PCT27:0:0:3>1760-M-M;S03;1760;3;H;87;116.4;261.9782558;13.75;PCT27
PAL;2018;PA18B;1188;GSCT18B1188;PCT27:0:0:3>1927-M-M;S03;1927;3;H;87;112;318.7802326;13.8;PCT27
PAL;2018;PA18B;1189;GSCT18B1189;PCT27:0:0:3>2291-M-M;S03;2291;3;H;87;125;264.424186;13.2;PCT27
PAL;2018;PA18B;1190;GSCT18B1190;PCT27:0:0:3>1173-M-M;S03;1173;3;H;87;121;273.8354651;15.65;PCT27
PAL;2018;PA18B;1191;GSCT18B1191;PCT27:0:0:3>1406-M-M;S03;1406;3;H;90;147.4;366.7627907;14.35;PCT27
PAL;2018;PA18B;1192;GSCT18B1192;PCT27:0:0:3>1044-M-M;S03;1044;3;H;89;128.2;422.5726744;13.8;TC
PAL;2018;PA18B;1193;GSCT18B1193;PCT27:0:0:3>1087-M;S02;1087;3;H;85;140;381.8867442;17.7;TC
PAL;2018;PA18B;1194;GSCT18B1194;PCT27:0:0:3>1145-M-M;S03;1145;3;H;90;136.2;489.3804651;18.2;TC
PAL;2018;PA18B;1195;GSCT18B1195;PCT27:0:0:3>1547-M-M;S03;1547;3;H;84;126.8;321.7116279;13.2;PCT27
PAL;2018;PA18B;1196;GSCT18B1196;PCT27:0:0:3>2212-M-M;S03;2212;3;H;87;123.8;385.1661628;12.95;PCT27
PAL;2018;PA18B;1197;GSCT18B1197;PCT27:0:0:3>1353-M-M;S03;1353;3;H;86;134.2;443.8615116;13.65;PCT27
PAL;2018;PA18B;1198;GSCT18B1198;PCT27:0:0:3>1204-M-M;S03;1204;3;H;85;127.2;158.2626744;11.95;PCT27
PAL;2018;PA18B;1199;GSCT18B1199;PCT27:0:0:3>1644-M-M;S03;1644;3;H;88;129.2;432.302093;14.95;PCT27
PAL;2018;PA18B;1200;GSCT18B1200;PCT27:0:0:3>2313-M-M;S03;2313;3;H;95;132.4;336.7709302;14.5;PCT27
SRO;2017;SR17A;0001;GSSR17A0001;PCT27:0:0:3>1164-M;S02;1164;1;A;88;104.6;430.9606977;18.8;PCT27
SRO;2017;SR17A;0002;GSSR17A0002;PCT27:0:0:3>1441-M;S02;1441;1;A;77;113.6;589.5613953;19.6;PCT27
SRO;2017;SR17A;0003;GSSR17A0003;PCT27:0:0:3>1621-M;S02;1621;1;A;81;103.8;284.9246512;19;PCT27
SRO;2017;SR17A;0004;GSSR17A0004;PCT27:0:0:3>1217-M;S02;1217;1;A;69;117;377.9795349;18.5;TC
SRO;2017;SR17A;0005;GSSR17A0005;PCT27:0:0:3>1096-M;S02;1096;1;A;81;117;373.4548837;21.7;TC
SRO;2017;SR17A;0006;GSSR17A0006;PCT27:0:0:3>2099-M;S02;2099;1;A;87;115.4;425.1767442;19.2;PCT27
SRO;2017;SR17A;0007;GSSR17A0007;PCT27:0:0:3>2369-M;S02;2369;1;A;81;120.8;502.295814;23.5;PCT27
SRO;2017;SR17A;0008;GSSR17A0008;PCT27:0:0:3>2082-M;S02;2082;1;A;76;132;467.9552326;20.8;PCT27
SRO;2017;SR17A;0009;GSSR17A0009;PCT27:0:0:3>1516-M;S02;1516;1;A;82;121.2;300.2248837;20.1;PCT27
SRO;2017;SR17A;0010;GSSR17A0010;PCT27:0:0:3>1316-M;S02;1316;1;A;65;117.4;544.0632558;16;PCT27
SRO;2017;SR17A;0011;GSSR17A0011;PCT27:0:0:3>2280-M;S02;2280;1;A;78;119.6;372.5;23.7;PCT27
SRO;2017;SR17A;0012;GSSR17A0012;PCT27:0:0:3>1678-M;S02;1678;1;A;77;112;354.0605814;20.4;PCT27
SRO;2017;SR17A;0013;GSSR17A0013;L23;LINE;L23;1;A;68;103;257.4;18.8;SC
SRO;2017;SR17A;0014;GSSR17A0014;PCT27:0:0:3>1855-M;S02;1855;1;A;82;113.6;331.3883721;24.1;PCT27
SRO;2017;SR17A;0015;GSSR17A0015;PCT27:0:0:3>1120-M;S02;1120;1;A;86;112;315.3963953;19;PCT27
SRO;2017;SR17A;0016;GSSR17A0016;PCT27:0:0:3>1612-M;S02;1612;1;A;85;118.4;460.7869767;20.1;PCT27
SRO;2017;SR17A;0017;GSSR17A0017;PCT27:0:0:3>1012-M;S02;1012;1;A;90;120;335.8423256;21.1;PCT27
SRO;2017;SR17A;0018;GSSR17A0018;PCT27:0:0:3>1426-M;S02;1426;1;A;86;123;350.8190698;21.6;PCT27
SRO;2017;SR17A;0019;GSSR17A0019;PCT27:0:0:3>1984-M;S02;1984;1;A;86;105.2;341.1767442;22.9;PCT27
SRO;2017;SR17A;0020;GSSR17A0020;PCT27:0:0:3>2563-M;S02;2563;1;A;87;106.2;263.7805814;20.3;PCT27
SRO;2017;SR17A;0021;GSSR17A0021;PCT27:0:0:3>1789-M;S02;1789;1;A;75;105.4;342.900814;22.4;PCT27
SRO;2017;SR17A;0022;GSSR17A0022;PCT27:0:0:3>2465-M;S02;2465;1;A;77;113.4;392.6731395;16.7;PCT27
SRO;2017;SR17A;0023;GSSR17A0023;PCT27:0:0:3>1258-M;S02;1258;1;A;74;113.6;218.1363953;22.6;TC
SRO;2017;SR17A;0024;GSSR17A0024;PCT27:0:0:3>2250-M;S02;2250;1;A;65;110.8;392.6093023;22.3;PCT27
SRO;2017;SR17A;0025;GSSR17A0025;PCT27:0:0:3>1360-M;S02;1360;1;A;77;107.4;454.9060465;18.4;PCT27
SRO;2017;SR17A;0026;GSSR17A0026;PCT27:0:0:3>1790-M;S02;1790;1;A;74;112.4;378.232907;19.2;PCT27
SRO;2017;SR17A;0027;GSSR17A0027;PCT27:0:0:3>1625-M;S02;1625;1;A;73;111;298.4639535;20.2;PCT27
SRO;2017;SR17A;0028;GSSR17A0028;PCT27:0:0:3>1517-M;S02;1517;1;A;89;114.8;259.2383721;25.2;PCT27
SRO;2017;SR17A;0029;GSSR17A0029;PCT27:0:0:3>1362-M;S02;1362;1;A;89;103.8;261.7827907;22.6;PCT27
SRO;2017;SR17A;0030;GSSR17A0030;PCT27:0:0:3>1263-M;S02;1263;1;A;91;112.6;250.2366279;24.5;PCT27
SRO;2017;SR17A;0031;GSSR17A0031;PCT27:0:0:3>2101-M;S02;2101;1;A;81;108.2;403.1330233;23;PCT27
SRO;2017;SR17A;0032;GSSR17A0032;PCT27:0:0:3>2084-M;S02;2084;1;A;85;110;449.0023256;21.6;PCT27
SRO;2017;SR17A;0033;GSSR17A0033;PCT27:0:0:3>1442-M;S02;1442;1;A;87;103.2;476.7267442;22.4;PCT27
SRO;2017;SR17A;0034;GSSR17A0034;PCT27:0:0:3>1986-M;S02;1986;1;A;90;111.4;330.4;23.6;PCT27
SRO;2017;SR17A;0035;GSSR17A0035;PCT27:0:0:3>1681-M;S02;1681;1;A;76;113;493.2506977;20.8;PCT27
SRO;2017;SR17A;0036;GSSR17A0036;PCT27:0:0:3>1015-M;S02;1015;1;A;81;108.6;418.4780233;23.4;PCT27
SRO;2017;SR17A;0037;GSSR17A0037;PCT27:0:0:3>2371-M;S02;2371;1;A;83;110;335.0574419;22;PCT27
SRO;2017;SR17A;0038;GSSR17A0038;IR64;LINE;IR64;1;A;85;100;599.7916279;20.6;SC
SRO;2017;SR17A;0039;GSSR17A0039;PCT27:0:0:3>1615-M;S02;1615;1;A;82;102.8;280.6587209;21.3;PCT27
SRO;2017;SR17A;0040;GSSR17A0040;PCT27:0:0:3>1858-M;S02;1858;1;A;65;109;539.8902326;21.2;PCT27
SRO;2017;SR17A;0041;GSSR17A0041;PCT27:0:0:3>2474-M;S02;2474;1;A;66;113.2;476.9209302;18.9;PCT27
SRO;2017;SR17A;0042;GSSR17A0042;PCT27:0:0:3>1382-M;S02;1382;1;A;75;123;437.9067442;20.4;PCT27
SRO;2017;SR17A;0043;GSSR17A0043;PCT27:0:0:3>2291-M;S02;2291;1;A;72;126;423.2073256;24.4;PCT27
SRO;2017;SR17A;0044;GSSR17A0044;PCT27:0:0:3>2565-M;S02;2565;1;A;78;115.2;451.005;22.6;PCT27
SRO;2017;SR17A;0045;GSSR17A0045;PCT27:0:0:3>1166-M;S02;1166;1;A;89;107;386.960814;17.3;PCT27
SRO;2017;SR17A;0046;GSSR17A0046;PCT27:0:0:3>1317-M;S02;1317;1;A;76;119.8;447.1576744;20.3;PCT27
SRO;2017;SR17A;0047;GSSR17A0047;PCT27:0:0:3>1099-M;S02;1099;1;A;66;118.6;423.7017442;16.7;TC
SRO;2017;SR17A;0048;GSSR17A0048;PCT27:0:0:3>2159-M;S02;2159;1;A;87;117.2;334.4627907;16.8;PCT27
SRO;2017;SR17A;0049;GSSR17A0049;PCT27:0:0:3>1218-M;S02;1218;1;A;87;114.6;368.872907;23.6;PCT27
SRO;2017;SR17A;0050;GSSR17A0050;PCT27:0:0:3>1123-M;S02;1123;1;A;65;116.8;526.5444186;17.8;TC
SRO;2017;SR17A;0051;GSSR17A0051;PCT27:0:0:3>1248-M;S02;1248;1;B;86;113.6;417.6826744;20.1;PCT27
SRO;2017;SR17A;0052;GSSR17A0052;PCT27:0:0:3>1934-M;S02;1934;1;B;75;123.4;350.4409302;21;PCT27
SRO;2017;SR17A;0053;GSSR17A0053;PCT27:0:0:3>1965-M;S02;1965;1;B;87;116.4;383.85;22;PCT27
SRO;2017;SR17A;0054;GSSR17A0054;PCT27:0:0:3>1671-M;S02;1671;1;B;86;110.2;457.1651163;18.9;PCT27
SRO;2017;SR17A;0055;GSSR17A0055;PCT27:0:0:3>1344-M;S02;1344;1;B;86;105.8;249.4474419;21.2;PCT27
SRO;2017;SR17A;0056;GSSR17A0056;PCT27:0:0:3>1150-M;S02;1150;1;B;77;112.2;287.9544186;15.9;PCT27
SRO;2017;SR17A;0057;GSSR17A0057;PCT27:0:0:3>1210-M;S02;1210;1;B;88;108;300.9348837;24;PCT27
SRO;2017;SR17A;0058;GSSR17A0058;PCT27:0:0:3>1432-M;S02;1432;1;B;81;112.4;348.1811628;20;PCT27
SRO;2017;SR17A;0059;GSSR17A0059;PCT27:0:0:3>2093-M;S02;2093;1;B;86;122.6;409.877907;19.4;PCT27
SRO;2017;SR17A;0060;GSSR17A0060;PCT27:0:0:3>1781-M;S02;1781;1;B;74;106.8;462.8539535;17.3;PCT27
SRO;2017;SR17A;0061;GSSR17A0061;PCT27:0:0:3>2544-M;S02;2544;1;B;86;124.2;285.895814;20.9;PCT27
SRO;2017;SR17A;0062;GSSR17A0062;PCT27:0:0:3>1115-M;S02;1115;1;B;85;117.4;633.744186;20.6;TC
SRO;2017;SR17A;0063;GSSR17A0063;L23;LINE;L23;1;B;73;100.6;183.7566279;21.5;SC
SRO;2017;SR17A;0064;GSSR17A0064;PCT27:0:0:3>2355-M;S02;2355;1;B;90;114.6;361.7277907;22.2;PCT27
SRO;2017;SR17A;0065;GSSR17A0065;PCT27:0:0:3>1602-M;S02;1602;1;B;88;120;439.9004651;23.5;PCT27
SRO;2017;SR17A;0066;GSSR17A0066;PCT27:0:0:3>2269-M;S02;2269;1;B;91;109.2;210.4727907;21.8;PCT27
SRO;2017;SR17A;0067;GSSR17A0067;PCT27:0:0:3>1305-M;S02;1305;1;B;87;112.8;389.4025581;20.4;PCT27
SRO;2017;SR17A;0068;GSSR17A0068;PCT27:0:0:3>2074-M;S02;2074;1;B;75;108.4;397.5084884;19.6;PCT27
SRO;2017;SR17A;0069;GSSR17A0069;PCT27:0:0:3>1509-M;S02;1509;1;B;81;111.2;321.9946512;21.1;PCT27
SRO;2017;SR17A;0070;GSSR17A0070;PCT27:0:0:3>1087-M;S02;1087;1;B;86;115.2;261.5623256;na;TC
SRO;2017;SR17A;0071;GSSR17A0071;PCT27:0:0:3>2453-M;S02;2453;1;B;86;120;514.2232558;20.3;PCT27
SRO;2017;SR17A;0072;GSSR17A0072;PCT27:0:0:3>1763-M;S02;1763;1;B;78;112.2;384.1637209;19.2;PCT27
SRO;2017;SR17A;0073;GSSR17A0073;PCT27:0:0:3>1418-M;S02;1418;1;B;86;106;375.555814;23.3;PCT27
SRO;2017;SR17A;0074;GSSR17A0074;PCT27:0:0:3>1006-M;S02;1006;1;B;81;106.8;322.3984884;24.2;TC
SRO;2017;SR17A;0075;GSSR17A0075;PCT27:0:0:3>2244-M;S02;2244;1;B;61;106.6;404.0581395;19.3;TC
SRO;2017;SR17A;0076;GSSR17A0076;PCT27:0:0:3>1169-M;S02;1169;1;B;82;115.8;392.2095349;20.4;PCT27
SRO;2017;SR17A;0077;GSSR17A0077;PCT27:0:0:3>1887-M;S02;1887;1;B;89;112.2;387.4288372;18.4;PCT27
SRO;2017;SR17A;0078;GSSR17A0078;PCT27:0:0:3>1795-M;S02;1795;1;B;90;122.2;251.7023256;19.3;PCT27
SRO;2017;SR17A;0079;GSSR17A0079;PCT27:0:0:3>2481-M;S02;2481;1;B;78;118.2;402.0576744;21.4;PCT27
SRO;2017;SR17A;0080;GSSR17A0080;PCT27:0:0:3>1995-M;S02;1995;1;B;91;94.6;414.2586047;23.8;PCT27
SRO;2017;SR17A;0081;GSSR17A0081;PCT27:0:0:3>2389-M;S02;2389;1;B;87;103.4;330.4075581;25.2;PCT27
SRO;2017;SR17A;0082;GSSR17A0082;PCT27:0:0:3>1364-M;S02;1364;1;B;85;121.2;266.8223256;23.2;PCT27
SRO;2017;SR17A;0083;GSSR17A0083;PCT27:0:0:3>2173-M;S02;2173;1;B;81;127.2;529.935814;21;PCT27
SRO;2017;SR17A;0084;GSSR17A0084;PCT27:0:0:3>1684-M;S02;1684;1;B;90;108;279.5445349;23.8;PCT27
SRO;2017;SR17A;0085;GSSR17A0085;PCT27:0:0:3>1618-M;S02;1618;1;B;88;102.6;264.1530233;17.2;PCT27
SRO;2017;SR17A;0086;GSSR17A0086;PCT27:0:0:3>1385-M;S02;1385;1;B;86;106;532.5655814;23.3;TC
SRO;2017;SR17A;0087;GSSR17A0087;PCT27:0:0:3>1270-M;S02;1270;1;B;90;100.8;141.6051163;25.1;PCT27
SRO;2017;SR17A;0088;GSSR17A0088;IR64;LINE;IR64;1;B;86;96.2;769.0074419;16.1;SC
SRO;2017;SR17A;0089;GSSR17A0089;PCT27:0:0:3>1184-M;S02;1184;1;B;87;98.2;364.632093;20.1;PCT27
SRO;2017;SR17A;0090;GSSR17A0090;PCT27:0:0:3>1022-M;S02;1022;1;B;90;101.8;202.4389535;20.2;PCT27
SRO;2017;SR17A;0091;GSSR17A0091;PCT27:0:0:3>1321-M;S02;1321;1;B;85;115;432.4786047;20.5;PCT27
SRO;2017;SR17A;0092;GSSR17A0092;PCT27:0:0:3>1449-M;S02;1449;1;B;73;113.2;391.3297674;19.2;PCT27
SRO;2017;SR17A;0093;GSSR17A0093;PCT27:0:0:3>1128-M;S02;1128;1;B;86;107.4;278.9111628;21.7;TC
SRO;2017;SR17A;0094;GSSR17A0094;PCT27:0:0:3>1519-M;S02;1519;1;B;86;120.2;346.0730233;22.9;PCT27
SRO;2017;SR17A;0095;GSSR17A0095;PCT27:0:0:3>1055-M;S02;1055;1;B;77;112.4;432.1913953;20.7;TC
SRO;2017;SR17A;0096;GSSR17A0096;PCT27:0:0:3>2293-M;S02;2293;1;B;86;112.4;472.244186;24.7;PCT27
SRO;2017;SR17A;0097;GSSR17A0097;PCT27:0:0:3>2035-M;S02;2035;1;B;81;107.2;404.4583721;19.8;PCT27
SRO;2017;SR17A;0098;GSSR17A0098;PCT27:0:0:3>2569-M;S02;2569;1;B;72;117.2;387.5162791;19.6;PCT27
SRO;2017;SR17A;0099;GSSR17A0099;PCT27:0:0:3>2116-M;S02;2116;1;B;71;108;514.6724419;20.8;PCT27
SRO;2017;SR17A;0100;GSSR17A0100;PCT27:0:0:3>1637-M;S02;1637;1;B;66;114.4;429.52;20.1;PCT27
SRO;2017;SR17A;0101;GSSR17A0101;PCT27:0:0:3>2575-M;S02;2575;1;C;88;120;537.8590698;18.4;PCT27
SRO;2017;SR17A;0102;GSSR17A0102;PCT27:0:0:3>1521-M;S02;1521;1;C;87;109.4;435.4053488;23;PCT27
SRO;2017;SR17A;0103;GSSR17A0103;PCT27:0:0:3>2053-M;S02;2053;1;C;90;120.2;457.2130233;19.4;PCT27
SRO;2017;SR17A;0104;GSSR17A0104;PCT27:0:0:3>2122-M;S02;2122;1;C;77;116;425.7017442;17;PCT27
SRO;2017;SR17A;0105;GSSR17A0105;PCT27:0:0:3>2423-M;S02;2423;1;C;78;121.6;342.4709302;22;PCT27
SRO;2017;SR17A;0106;GSSR17A0106;PCT27:0:0:3>1031-M;S02;1031;1;C;90;115.4;267.3209302;19.6;PCT27
SRO;2017;SR17A;0107;GSSR17A0107;PCT27:0:0:3>1389-M;S02;1389;1;C;87;115.2;252.2865116;22.8;TC
SRO;2017;SR17A;0108;GSSR17A0108;PCT27:0:0:3>1803-M;S02;1803;1;C;78;109.2;300.6052326;20.3;PCT27
SRO;2017;SR17A;0109;GSSR17A0109;PCT27:0:0:3>2177-M;S02;2177;1;C;94;118;176.7093023;23.4;PCT27
SRO;2017;SR17A;0110;GSSR17A0110;PCT27:0:0:3>1331-M;S02;1331;1;C;86;122.2;258.0931395;20.3;PCT27
SRO;2017;SR17A;0111;GSSR17A0111;PCT27:0:0:3>1644-M;S02;1644;1;C;87;118.2;440.8427907;26.5;PCT27
SRO;2017;SR17A;0112;GSSR17A0112;PCT27:0:0:3>1889-M;S02;1889;1;C;89;111.2;285.1790698;19.8;PCT27
SRO;2017;SR17A;0113;GSSR17A0113;L23;LINE;L23;1;C;71;107.2;306.7694186;22;SC
SRO;2017;SR17A;0114;GSSR17A0114;PCT27:0:0:3>1132-M;S02;1132;1;C;74;106.4;295.2697674;22.4;PCT27
SRO;2017;SR17A;0115;GSSR17A0115;PCT27:0:0:3>1366-M;S02;1366;1;C;86;110.2;302.9467442;22.8;PCT27
SRO;2017;SR17A;0116;GSSR17A0116;PCT27:0:0:3>1455-M;S02;1455;1;C;88;110.8;335.912093;18.7;PCT27
SRO;2017;SR17A;0117;GSSR17A0117;PCT27:0:0:3>2300-M;S02;2300;1;C;87;106.4;310.2722093;22.4;PCT27
SRO;2017;SR17A;0118;GSSR17A0118;PCT27:0:0:3>1698-M;S02;1698;1;C;78;118.8;473.4146512;22.2;PCT27
SRO;2017;SR17A;0119;GSSR17A0119;PCT27:0:0:3>1191-M;S02;1191;1;C;78;115.4;255.3096512;20.9;PCT27
SRO;2017;SR17A;0120;GSSR17A0120;PCT27:0:0:3>1275-M;S02;1275;1;C;87;119.6;316.517093;23.4;TC
SRO;2017;SR17A;0121;GSSR17A0121;PCT27:0:0:3>1059-M;S02;1059;1;C;87;104.8;244.5753488;20.6;PCT27
SRO;2017;SR17A;0122;GSSR17A0122;PCT27:0:0:3>1173-M;S02;1173;1;C;86;112.4;422.7027907;21.4;PCT27
SRO;2017;SR17A;0123;GSSR17A0123;PCT27:0:0:3>2014-M;S02;2014;1;C;87;107.4;363.225;22.4;PCT27
SRO;2017;SR17A;0124;GSSR17A0124;PCT27:0:0:3>1555-M;S02;1555;1;C;91;115.2;179.955;21.9;PCT27
SRO;2017;SR17A;0125;GSSR17A0125;PCT27:0:0:3>2403-M;S02;2403;1;C;87;110.6;379.5256977;22.3;PCT27
SRO;2017;SR17A;0126;GSSR17A0126;PCT27:0:0:3>1512-M;S02;1512;1;C;80;113.2;459.3725581;20.9;PCT27
SRO;2017;SR17A;0127;GSSR17A0127;PCT27:0:0:3>1152-M;S02;1152;1;C;87;111.4;284.9268605;19.8;PCT27
SRO;2017;SR17A;0128;GSSR17A0128;PCT27:0:0:3>2458-M;S02;2458;1;C;86;114.4;379.6962791;23.3;PCT27
SRO;2017;SR17A;0129;GSSR17A0129;PCT27:0:0:3>2096-M;S02;2096;1;C;78;117.4;271.3674419;25.3;PCT27
SRO;2017;SR17A;0130;GSSR17A0130;PCT27:0:0:3>1249-M;S02;1249;1;C;75;111.8;509.507907;21.4;TC
SRO;2017;SR17A;0131;GSSR17A0131;PCT27:0:0:3>1672-M;S02;1672;1;C;75;126;478.6202326;20;PCT27
SRO;2017;SR17A;0132;GSSR17A0132;PCT27:0:0:3>1968-M;S02;1968;1;C;90;107.6;172.1832558;22;PCT27
SRO;2017;SR17A;0133;GSSR17A0133;PCT27:0:0:3>1937-M;S02;1937;1;C;72;105;441.824186;21.5;PCT27
SRO;2017;SR17A;0134;GSSR17A0134;PCT27:0:0:3>1213-M;S02;1213;1;C;81;108.2;424.6167442;18.7;PCT27
SRO;2017;SR17A;0135;GSSR17A0135;PCT27:0:0:3>2273-M;S02;2273;1;C;88;107.2;424.6974419;21.5;PCT27
SRO;2017;SR17A;0136;GSSR17A0136;PCT27:0:0:3>2245-M;S02;2245;1;C;91;106.8;468.4174419;23.6;PCT27
SRO;2017;SR17A;0137;GSSR17A0137;PCT27:0:0:3>1008-M;S02;1008;1;C;87;112.2;196.5827907;25.2;TC
SRO;2017;SR17A;0138;GSSR17A0138;IR64;LINE;IR64;1;C;86;98.2;531.2815116;21.8;SC
SRO;2017;SR17A;0139;GSSR17A0139;PCT27:0:0:3>1603-M;S02;1603;1;C;87;111.6;374.7976744;23.3;PCT27
SRO;2017;SR17A;0140;GSSR17A0140;PCT27:0:0:3>1117-M;S02;1117;1;C;83;116;506.532093;26.2;PCT27
SRO;2017;SR17A;0141;GSSR17A0141;PCT27:0:0:3>1675-M;S02;1675;1;C;90;106.6;304.0887209;22.8;PCT27
SRO;2017;SR17A;0142;GSSR17A0142;PCT27:0:0:3>2075-M;S02;2075;1;C;82;118.4;535.7693023;23.9;PCT27
SRO;2017;SR17A;0143;GSSR17A0143;PCT27:0:0:3>1437-M;S02;1437;1;C;88;107.4;355.3711628;20.5;PCT27
SRO;2017;SR17A;0144;GSSR17A0144;PCT27:0:0:3>1091-M;S02;1091;1;C;73;121.8;395.9232558;21.9;PCT27
SRO;2017;SR17A;0145;GSSR17A0145;PCT27:0:0:3>2356-M;S02;2356;1;C;89;110;334.9412791;22.8;PCT27
SRO;2017;SR17A;0146;GSSR17A0146;PCT27:0:0:3>1353-M;S02;1353;1;C;75;128.6;488.6686047;20.7;PCT27
SRO;2017;SR17A;0147;GSSR17A0147;PCT27:0:0:3>1782-M;S02;1782;1;C;91;122.8;316.7290698;24.5;PCT27
SRO;2017;SR17A;0148;GSSR17A0148;PCT27:0:0:3>1312-M;S02;1312;1;C;78;121.2;406.384186;21.9;TC
SRO;2017;SR17A;0149;GSSR17A0149;PCT27:0:0:3>2553-M;S02;2553;1;C;89;98.4;214.2418605;21;PCT27
SRO;2017;SR17A;0150;GSSR17A0150;PCT27:0:0:3>1420-M;S02;1420;1;C;83;112.6;410.6883721;23.4;PCT27
SRO;2017;SR17A;0151;GSSR17A0151;PCT27:0:0:3>1086-M;S02;1086;1;D;66;122;497.4753488;22.6;TC
SRO;2017;SR17A;0152;GSSR17A0152;PCT27:0:0:3>1597-M;S02;1597;1;D;89;116.4;304.0637209;24.8;PCT27
SRO;2017;SR17A;0153;GSSR17A0153;PCT27:0:0:3>1246-M;S02;1246;1;D;87;111.6;388.867907;20.3;PCT27
SRO;2017;SR17A;0154;GSSR17A0154;PCT27:0:0:3>1760-M;S02;1760;1;D;82;113.8;333.1338372;23.7;PCT27
SRO;2017;SR17A;0155;GSSR17A0155;PCT27:0:0:3>1430-M;S02;1430;1;D;77;106.6;376.9746512;18.7;PCT27
SRO;2017;SR17A;0156;GSSR17A0156;PCT27:0:0:3>1955-M;S02;1955;1;D;77;107.4;355.7009302;22.5;PCT27
SRO;2017;SR17A;0157;GSSR17A0157;PCT27:0:0:3>2238-M;S02;2238;1;D;87;106.2;348.8162791;20.3;PCT27
SRO;2017;SR17A;0158;GSSR17A0158;PCT27:0:0:3>2072-M;S02;2072;1;D;87;109.2;271.9761628;22.4;PCT27
SRO;2017;SR17A;0159;GSSR17A0159;PCT27:0:0:3>1668-M;S02;1668;1;D;81;119.4;559.5084884;24;PCT27
SRO;2017;SR17A;0160;GSSR17A0160;PCT27:0:0:3>2353-M;S02;2353;1;D;72;106;330.3172093;22.3;PCT27
SRO;2017;SR17A;0161;GSSR17A0161;PCT27:0:0:3>2539-M;S02;2539;1;D;86;129.2;497.074186;24.8;PCT27
SRO;2017;SR17A;0162;GSSR17A0162;PCT27:0:0:3>1208-M;S02;1208;1;D;87;118.4;264.4290698;21.1;TC
SRO;2017;SR17A;0163;GSSR17A0163;L23;LINE;L23;1;D;69;104.4;237.5505814;21.1;SC
SRO;2017;SR17A;0164;GSSR17A0164;PCT27:0:0:3>1928-M;S02;1928;1;D;86;113.6;376.5817442;24.7;PCT27
SRO;2017;SR17A;0165;GSSR17A0165;PCT27:0:0:3>2267-M;S02;2267;1;D;81;120.2;381.2561628;23.6;PCT27
SRO;2017;SR17A;0166;GSSR17A0166;PCT27:0:0:3>1417-M;S02;1417;1;D;82;110.6;475.3412791;21.3;PCT27
SRO;2017;SR17A;0167;GSSR17A0167;PCT27:0:0:3>1304-M;S02;1304;1;D;72;120.2;330.6163953;21.9;TC
SRO;2017;SR17A;0168;GSSR17A0168;PCT27:0:0:3>1501-M;S02;1501;1;D;82;113.6;367.912093;21.5;PCT27
SRO;2017;SR17A;0169;GSSR17A0169;PCT27:0:0:3>1110-M;S02;1110;1;D;72;118.8;342.4937209;19.7;TC
SRO;2017;SR17A;0170;GSSR17A0170;PCT27:0:0:3>1341-M;S02;1341;1;D;77;120.4;456.3423256;19.6;PCT27
